species_id,eng_name_key,kor_name_key,name,form_key,type_a,type_b,generation,Gender_Unknown,Gender_Male,Gender_Female,Egg_Steps,Egg_Group1,Egg_Group2,Get_Rate,Experience_Type,Category,HP,A,B,C,D,S,Total
585,Deerling,사철록,Deerling Winter Form,Winter,Normal,Grass,5,FALSE,50,50,20,Ground,,190,MediumFast,Ordinary,60,60,50,40,50,75,335
586,Sawsbuck,바라철록,Sawsbuck,Default,Normal,Grass,5,FALSE,50,50,20,Ground,,75,MediumFast,Ordinary,80,100,70,60,70,95,475
587,Emolga,에몽가,Emolga,Default,Electric,Flying,5,FALSE,50,50,20,Ground,,200,MediumFast,Ordinary,55,75,60,75,60,103,428
588,Karrablast,딱정곤,Karrablast,Default,Bug,None,5,FALSE,50,50,15,Bug,,200,MediumFast,Ordinary,50,75,45,40,45,60,315
589,Escavalier,슈바르고,Escavalier,Default,Bug,Steel,5,FALSE,50,50,15,Bug,,75,MediumFast,Ordinary,70,135,105,60,105,20,495
590,Foongus,깜놀버슬,Foongus,Default,Grass,Poison,5,FALSE,50,50,20,Grass,,190,MediumFast,Ordinary,69,55,45,55,55,15,294
591,Amoonguss,뽀록나,Amoonguss,Default,Grass,Poison,5,FALSE,50,50,20,Grass,,75,MediumFast,Ordinary,114,85,70,85,80,30,464
592,Frillish,탱그릴,Frillish,Default,Water,Ghost,5,FALSE,50,50,20,Amorphous,,190,MediumFast,Ordinary,55,40,50,65,85,40,335
593,Jellicent,탱탱겔,Jellicent,Default,Water,Ghost,5,FALSE,50,50,20,Amorphous,,60,MediumFast,Ordinary,100,60,70,85,105,60,480
594,Alomomola,맘복치,Alomomola,Default,Water,None,5,FALSE,50,50,40,Water1,Water2,75,Fast,Ordinary,165,75,80,40,45,65,470
595,Joltik,파쪼옥,Joltik,Default,Bug,Electric,5,FALSE,50,50,20,Bug,,190,MediumFast,Ordinary,50,47,50,57,50,65,319
596,Galvantula,전툴라,Galvantula,Default,Bug,Electric,5,FALSE,50,50,20,Bug,,75,MediumFast,Ordinary,70,77,60,97,60,108,472
597,Ferroseed,철시드,Ferroseed,Default,Grass,Steel,5,FALSE,50,50,20,Grass,Mineral,255,MediumFast,Ordinary,44,50,91,24,86,10,305
598,Ferrothorn,너트령,Ferrothorn,Default,Grass,Steel,5,FALSE,50,50,20,Grass,Mineral,90,MediumFast,Ordinary,74,94,131,54,116,20,489
599,Klink,기어르,Klink,Default,Steel,None,5,TRUE,0,0,20,Mineral,,130,MediumSlow,Ordinary,40,55,70,45,60,30,300
600,Klang,기기어르,Klang,Default,Steel,None,5,TRUE,0,0,20,Mineral,,60,MediumSlow,Ordinary,60,80,95,70,85,50,440
601,Klinklang,기기기어르,Klinklang,Default,Steel,None,5,TRUE,0,0,20,Mineral,,30,MediumSlow,Ordinary,60,100,115,70,85,90,520
602,Tynamo,저리어,Tynamo,Default,Electric,None,5,FALSE,50,50,20,Amorphous,,190,Slow,Ordinary,35,55,40,45,40,60,275
603,Eelektrik,저리릴,Eelektrik,Default,Electric,None,5,FALSE,50,50,20,Amorphous,,60,Slow,Ordinary,65,85,70,75,70,40,405
604,Eelektross,저리더프,Eelektross,Default,Electric,None,5,FALSE,50,50,20,Amorphous,,30,Slow,Ordinary,85,115,80,105,80,50,515
605,Elgyem,리그레,Elgyem,Default,Psychic,None,5,FALSE,50,50,20,Human-Like,,255,MediumFast,Ordinary,55,55,55,85,55,30,335
606,Beheeyem,벰크,Beheeyem,Default,Psychic,None,5,FALSE,50,50,20,Human-Like,,90,MediumFast,Ordinary,75,75,75,125,95,40,485
607,Litwick,불켜미,Litwick,Default,Ghost,Fire,5,FALSE,50,50,20,Amorphous,,190,MediumSlow,Ordinary,50,30,55,65,55,20,275
608,Lampent,램프라,Lampent,Default,Ghost,Fire,5,FALSE,50,50,20,Amorphous,,90,MediumSlow,Ordinary,60,40,60,95,60,55,370
609,Chandelure,샹델라,Chandelure,Default,Ghost,Fire,5,FALSE,50,50,20,Amorphous,,45,MediumSlow,Ordinary,60,55,90,145,90,80,520
610,Axew,터검니,Axew,Default,Dragon,None,5,FALSE,50,50,40,Monster,Dragon,75,Slow,Ordinary,46,87,60,30,40,57,320
611,Fraxure,액슨도,Fraxure,Default,Dragon,None,5,FALSE,50,50,40,Monster,Dragon,60,Slow,Ordinary,66,117,70,40,50,67,410
612,Haxorus,액스라이즈,Haxorus,Default,Dragon,None,5,FALSE,50,50,40,Monster,Dragon,45,Slow,Ordinary,76,147,90,60,70,97,540
613,Cubchoo,코고미,Cubchoo,Default,Ice,None,5,FALSE,50,50,20,Ground,,120,MediumFast,Ordinary,55,70,40,60,40,40,305
614,Beartic,툰베어,Beartic,Default,Ice,None,5,FALSE,50,50,20,Ground,,60,MediumFast,Ordinary,95,130,80,70,80,50,505
615,Cryogonal,프리지오,Cryogonal,Default,Ice,None,5,TRUE,0,0,25,Mineral,,25,MediumFast,Ordinary,80,50,50,95,135,105,515
616,Shelmet,쪼마리,Shelmet,Default,Bug,None,5,FALSE,50,50,15,Bug,,200,MediumFast,Ordinary,50,40,85,40,65,25,305
617,Accelgor,어지리더,Accelgor,Default,Bug,None,5,FALSE,50,50,15,Bug,,75,MediumFast,Ordinary,80,70,40,100,60,145,495
618,Stunfisk,메더,Stunfisk,Default,Ground,Electric,5,FALSE,50,50,20,Water1,Amorphous,75,MediumFast,Ordinary,109,66,84,81,99,32,471
618,Stunfisk,메더,Galarian Stunfisk,Galarian,Ground,Steel,8,FALSE,50,50,20,Water1,Amorphous,75,MediumFast,Ordinary,109,81,99,66,84,32,471
619,Mienfoo,비조푸,Mienfoo,Default,Fighting,None,5,FALSE,50,50,25,Ground,Human-Like,180,MediumSlow,Ordinary,45,85,50,55,50,65,350
620,Mienshao,비조도,Mienshao,Default,Fighting,None,5,FALSE,50,50,25,Ground,Human-Like,45,MediumSlow,Ordinary,65,125,60,95,60,105,510
621,Druddigon,크리만,Druddigon,Default,Dragon,None,5,FALSE,50,50,30,Dragon,Monster,45,MediumFast,Ordinary,77,120,90,60,90,48,485
622,Golett,골비람,Golett,Default,Ground,Ghost,5,TRUE,0,0,25,Mineral,,190,MediumFast,Ordinary,59,74,50,35,50,35,303
623,Golurk,골루그,Golurk,Default,Ground,Ghost,5,TRUE,0,0,25,Mineral,,90,MediumFast,Ordinary,89,124,80,55,80,55,483
624,Pawniard,자망칼,Pawniard,Default,Dark,Steel,5,FALSE,50,50,20,Human-Like,,120,MediumFast,Ordinary,45,85,70,40,40,60,340
625,Bisharp,절각참,Bisharp,Default,Dark,Steel,5,FALSE,50,50,20,Human-Like,,45,MediumFast,Ordinary,65,125,100,60,70,70,490
626,Bouffalant,버프론,Bouffalant,Default,Normal,None,5,FALSE,50,50,20,Ground,,45,MediumFast,Ordinary,95,110,95,40,95,55,490
627,Rufflet,수리둥보,Rufflet,Default,Normal,Flying,5,FALSE,100,0,20,Flying,,190,Slow,Ordinary,70,83,50,37,50,60,350
628,Braviary,워글,Braviary,Default,Normal,Flying,5,FALSE,100,0,20,Flying,,60,Slow,Ordinary,100,123,75,57,75,80,510
628,Braviary,워글,Hisuian Braviary,Hisuian,Psychic,Flying,8,FALSE,100,0,20,Flying,,60,Slow,Ordinary,110,83,70,112,70,65,510
629,Vullaby,벌차이,Vullaby,Default,Dark,Flying,5,FALSE,0,100,20,Flying,,190,Slow,Ordinary,70,55,75,45,65,60,370
630,Mandibuzz,버랜지나,Mandibuzz,Default,Dark,Flying,5,FALSE,0,100,20,Flying,,60,Slow,Ordinary,110,65,105,55,95,80,510
631,Heatmor,앤티골,Heatmor,Default,Fire,None,5,FALSE,50,50,20,Ground,,90,MediumFast,Ordinary,85,97,66,105,66,65,484
632,Durant,아이앤트,Durant,Default,Bug,Steel,5,FALSE,50,50,20,Bug,,90,MediumFast,Ordinary,58,109,112,48,48,109,484
633,Deino,모노두,Deino,Default,Dark,Dragon,5,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,52,65,50,45,50,38,300
634,Zweilous,디헤드,Zweilous,Default,Dark,Dragon,5,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,72,85,70,65,70,58,420
635,Hydreigon,삼삼드래,Hydreigon,Default,Dark,Dragon,5,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,92,105,90,125,90,98,600
636,Larvesta,활화르바,Larvesta,Default,Bug,Fire,5,FALSE,50,50,40,Bug,,45,Slow,Ordinary,55,85,55,50,55,60,360
637,Volcarona,불카모스,Volcarona,Default,Bug,Fire,5,FALSE,50,50,40,Bug,,15,Slow,Ordinary,85,60,65,135,105,100,550
638,Cobalion,코바르온,Cobalion,Default,Steel,Fighting,5,TRUE,0,0,80,Undiscovered,,3,Slow,Semi-Legendary,91,90,129,90,72,108,580
639,Terrakion,테라키온,Terrakion,Default,Rock,Fighting,5,TRUE,0,0,80,Undiscovered,,3,Slow,Semi-Legendary,91,129,90,72,90,108,580
640,Virizion,비리디온,Virizion,Default,Grass,Fighting,5,TRUE,0,0,80,Undiscovered,,3,Slow,Semi-Legendary,91,90,72,90,129,108,580
641,Tornadus,토네로스,Tornadus Incarnate Form,Incarnate,Flying,None,5,FALSE,100,0,120,Undiscovered,,3,Slow,Semi-Legendary,79,115,70,125,80,111,580
641,Tornadus,토네로스,Tornadus Therian Form,Therian,Flying,None,5,FALSE,100,0,120,Undiscovered,,3,Slow,Semi-Legendary,79,100,80,110,90,121,580
642,Thundurus,볼트로스,Thundurus Incarnate Form,Incarnate,Electric,Flying,5,FALSE,100,0,120,Undiscovered,,3,Slow,Semi-Legendary,79,115,70,125,80,111,580
642,Thundurus,볼트로스,Thundurus Therian Form,Therian,Electric,Flying,5,FALSE,100,0,120,Undiscovered,,3,Slow,Semi-Legendary,79,105,70,145,80,101,580
643,Reshiram,레시라무,Reshiram,Default,Dragon,Fire,5,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,100,120,100,150,120,90,680
644,Zekrom,제크로무,Zekrom,Default,Dragon,Electric,5,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,100,150,120,120,100,90,680
645,Landorus,랜드로스,Landorus Incarnate Form,Incarnate,Ground,Flying,5,FALSE,100,0,120,Undiscovered,,3,Slow,Semi-Legendary,89,125,90,115,80,101,600
645,Landorus,랜드로스,Landorus Therian Form,Therian,Ground,Flying,5,FALSE,100,0,120,Undiscovered,,3,Slow,Semi-Legendary,89,145,90,105,80,91,600
646,Kyurem,큐레무,Kyurem,Default,Dragon,Ice,5,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,125,130,90,130,90,95,660
646,Kyurem,큐레무,White Kyurem,White,Dragon,Ice,5,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,125,120,90,170,100,95,700
646,Kyurem,큐레무,Black Kyurem,Black,Dragon,Ice,5,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,125,170,100,120,90,95,700
647,Keldeo,케르디오,Keldeo Ordinary Form,Ordinary,Water,Fighting,5,TRUE,0,0,80,Undiscovered,,3,Slow,Mythical,91,72,90,129,90,108,580
647,Keldeo,케르디오,Keldeo Resolute Form,Resolute,Water,Fighting,5,TRUE,0,0,80,Undiscovered,,3,Slow,Mythical,91,72,90,129,90,108,580
648,Meloetta,메로엣타,Meloetta Aria Form,Aria,Normal,Psychic,5,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,100,77,77,128,128,90,600
648,Meloetta,메로엣타,Meloetta Pirouette Form,Pirouette,Normal,Fighting,5,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,100,128,90,77,77,128,600
649,Genesect,게노세크트,Genesect,Default,Bug,Steel,5,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,71,120,95,120,95,99,600
650,Chespin,도치마론,Chespin,Default,Grass,None,6,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,56,61,65,48,45,38,313
651,Quilladin,도치보구,Quilladin,Default,Grass,None,6,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,61,78,95,56,58,57,405
652,Chesnaught,브리가론,Chesnaught,Default,Grass,Fighting,6,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,88,107,122,74,75,64,530
653,Fennekin,푸호꼬,Fennekin,Default,Fire,None,6,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,40,45,40,62,60,60,307
654,Braixen,테르나,Braixen,Default,Fire,None,6,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,59,59,58,90,70,73,409
655,Delphox,마폭시,Delphox,Default,Fire,Psychic,6,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,75,69,72,114,100,104,534
656,Froakie,개구마르,Froakie,Default,Water,None,6,FALSE,87.5,12.5,20,Water1,,45,MediumSlow,Ordinary,41,56,40,62,44,71,314
657,Frogadier,개굴반장,Frogadier,Default,Water,None,6,FALSE,87.5,12.5,20,Water1,,45,MediumSlow,Ordinary,54,63,52,83,56,97,405
658,Greninja,개굴닌자,Greninja,Default,Water,Dark,6,FALSE,100,0,20,Water1,,45,MediumSlow,Ordinary,72,95,67,103,71,122,530
658,Greninja,개굴닌자,Ash Greninja,Default,Water,Dark,6,FALSE,100,0,20,Undiscovered,,45,MediumSlow,Ordinary,72,145,67,153,71,132,640
659,Bunnelby,파르빗,Bunnelby,Default,Normal,None,6,FALSE,50,50,15,Ground,,255,MediumFast,Ordinary,38,36,38,32,36,57,237
660,Diggersby,파르토,Diggersby,Default,Normal,Ground,6,FALSE,50,50,15,Ground,,127,MediumFast,Ordinary,85,56,77,50,77,78,423
661,Fletchling,화살꼬빈,Fletchling,Default,Normal,Flying,6,FALSE,50,50,15,Flying,,255,MediumSlow,Ordinary,45,50,43,40,38,62,278
662,Fletchinder,불화살빈,Fletchinder,Default,Fire,Flying,6,FALSE,50,50,15,Flying,,120,MediumSlow,Ordinary,62,73,55,56,52,84,382
663,Talonflame,파이어로,Talonflame,Default,Fire,Flying,6,FALSE,50,50,15,Flying,,45,MediumSlow,Ordinary,78,81,71,74,69,126,499
664,Scatterbug,분이벌레,Scatterbug,Default,Bug,None,6,FALSE,50,50,15,Bug,,255,MediumFast,Ordinary,38,35,40,27,25,35,200
665,Spewpa,분떠도리,Spewpa,Default,Bug,None,6,FALSE,50,50,15,Bug,,120,MediumFast,Ordinary,45,22,60,27,30,29,213
666,Vivillon,비비용,Vivillon,Default,Bug,Flying,6,FALSE,50,50,15,Bug,,45,MediumFast,Ordinary,80,52,50,90,50,89,411
667,Litleo,레오꼬,Litleo,Default,Fire,Normal,6,FALSE,12.5,87.5,20,Ground,,220,MediumSlow,Ordinary,62,50,58,73,54,72,369
668,Pyroar,화염레오,Pyroar,Default,Fire,Normal,6,FALSE,12.5,87.5,20,Ground,,65,MediumSlow,Ordinary,86,68,72,109,66,106,507
669,Flabebe,플라베베,Flabebe,Default,Fairy,None,6,FALSE,0,100,20,Fairy,,225,MediumFast,Ordinary,44,38,39,61,79,42,303
670,Floette,플라엣테,Floette,Default,Fairy,None,6,FALSE,0,100,20,Fairy,,120,MediumFast,Ordinary,54,45,47,75,98,52,371
671,Florges,플라제스,Florges,Default,Fairy,None,6,FALSE,0,100,20,Fairy,,45,MediumFast,Ordinary,78,65,68,112,154,75,552
672,Skiddo,메이클,Skiddo,Default,Grass,None,6,FALSE,50,50,20,Ground,,200,MediumFast,Ordinary,66,65,48,62,57,52,350
673,Gogoat,고고트,Gogoat,Default,Grass,None,6,FALSE,50,50,20,Ground,,45,MediumFast,Ordinary,123,100,62,97,81,68,531
674,Pancham,판짱,Pancham,Default,Fighting,None,6,FALSE,50,50,25,Ground,Human-Like,220,MediumFast,Ordinary,67,82,62,46,48,43,348
675,Pangoro,부란다,Pangoro,Default,Fighting,Dark,6,FALSE,50,50,25,Ground,Human-Like,65,MediumFast,Ordinary,95,124,78,69,71,58,495
676,Furfrou,트리미앙,Furfrou,Default,Normal,None,6,FALSE,50,50,20,Ground,,160,MediumFast,Ordinary,75,80,60,65,90,102,472
677,Espurr,냐스퍼,Espurr,Default,Psychic,None,6,FALSE,50,50,20,Ground,,190,MediumFast,Ordinary,62,48,54,63,60,68,355
678,Meowstic,냐오닉스,Meowstic Male,Male,Psychic,None,6,FALSE,100,0,20,Ground,,75,MediumFast,Ordinary,74,48,76,83,81,104,466
678,Meowstic,냐오닉스,Meowstic Female,Female,Psychic,None,6,FALSE,0,100,20,Ground,,75,MediumFast,Ordinary,74,48,76,83,81,104,466
679,Honedge,단칼빙,Honedge,Default,Steel,Ghost,6,FALSE,50,50,20,Mineral,,180,MediumFast,Ordinary,45,80,100,35,37,28,325
680,Doublade,쌍검킬,Doublade,Default,Steel,Ghost,6,FALSE,50,50,20,Mineral,,90,MediumFast,Ordinary,59,110,150,45,49,35,448
681,Aegislash,킬가르도,Aegislash Shield Form,Shield,Steel,Ghost,6,FALSE,50,50,20,Mineral,,45,MediumFast,Ordinary,60,50,140,50,140,60,500
681,Aegislash,킬가르도,Aegislash Blade Form,Blade,Steel,Ghost,6,FALSE,50,50,20,Mineral,,45,MediumFast,Ordinary,60,140,50,140,50,60,500
682,Spritzee,슈쁘,Spritzee,Default,Fairy,None,6,FALSE,50,50,20,Fairy,,200,MediumFast,Ordinary,78,52,60,63,65,23,341
683,Aromatisse,프레프티르,Aromatisse,Default,Fairy,None,6,FALSE,50,50,20,Fairy,,140,MediumFast,Ordinary,101,72,72,99,89,29,462
684,Swirlix,나룸퍼프,Swirlix,Default,Fairy,None,6,FALSE,50,50,20,Fairy,,200,MediumFast,Ordinary,62,48,66,59,57,49,341
685,Slurpuff,나루림,Slurpuff,Default,Fairy,None,6,FALSE,50,50,20,Fairy,,140,MediumFast,Ordinary,82,80,86,85,75,72,480
686,Inkay,오케이징,Inkay,Default,Dark,Psychic,6,FALSE,50,50,20,Water1,Water2,190,MediumFast,Ordinary,53,54,53,37,46,45,288
687,Malamar,칼라마네로,Malamar,Default,Dark,Psychic,6,FALSE,50,50,20,Water1,Water2,80,MediumFast,Ordinary,86,92,88,68,75,73,482
688,Binacle,거북손손,Binacle,Default,Rock,Water,6,FALSE,50,50,20,Water3,,120,MediumFast,Ordinary,42,52,67,39,56,50,306
689,Barbaracle,거북손데스,Barbaracle,Default,Rock,Water,6,FALSE,50,50,20,Water3,,45,MediumFast,Ordinary,72,105,115,54,86,68,500
690,Skrelp,수레기,Skrelp,Default,Poison,Water,6,FALSE,50,50,20,Water1,Dragon,225,MediumFast,Ordinary,50,60,60,60,60,30,320
691,Dragalge,드래캄,Dragalge,Default,Poison,Dragon,6,FALSE,50,50,20,Water1,Dragon,55,MediumFast,Ordinary,65,75,90,97,123,44,494
692,Clauncher,완철포,Clauncher,Default,Water,None,6,FALSE,50,50,15,Water1,Water3,225,Slow,Ordinary,50,53,62,58,63,44,330
693,Clawitzer,블로스터,Clawitzer,Default,Water,None,6,FALSE,50,50,15,Water1,Water3,55,Slow,Ordinary,71,73,88,120,89,59,500
694,Helioptile,목도리키텔,Helioptile,Default,Electric,Normal,6,FALSE,50,50,20,Monster,Dragon,190,MediumFast,Ordinary,44,38,33,61,43,70,289
695,Heliolisk,일레도리자드,Heliolisk,Default,Electric,Normal,6,FALSE,50,50,20,Monster,Dragon,75,MediumFast,Ordinary,62,55,52,109,94,109,481
696,Tyrunt,티고라스,Tyrunt,Default,Rock,Dragon,6,FALSE,87.5,12.5,30,Monster,Dragon,45,MediumFast,Ordinary,58,89,77,45,45,48,362
697,Tyrantrum,견고라스,Tyrantrum,Default,Rock,Dragon,6,FALSE,87.5,12.5,30,Monster,Dragon,45,MediumFast,Ordinary,82,121,119,69,59,71,521
698,Amaura,아마루스,Amaura,Default,Rock,Ice,6,FALSE,87.5,12.5,30,Monster,,45,MediumFast,Ordinary,77,59,50,67,63,46,362
699,Aurorus,아마루르가,Aurorus,Default,Rock,Ice,6,FALSE,87.5,12.5,30,Monster,,45,MediumFast,Ordinary,123,77,72,99,92,58,521
700,Sylveon,님피아,Sylveon,Default,Fairy,None,6,FALSE,87.5,12.5,35,Ground,,45,MediumFast,Ordinary,95,65,65,110,130,60,525
701,Hawlucha,루차불,Hawlucha,Default,Fighting,Flying,6,FALSE,50,50,20,Flying,Human-Like,100,MediumFast,Ordinary,78,92,75,74,63,118,500
702,Dedenne,데덴네,Dedenne,Default,Electric,Fairy,6,FALSE,50,50,20,Ground,Fairy,180,MediumFast,Ordinary,67,58,57,81,67,101,431
703,Carbink,멜리시,Carbink,Default,Rock,Fairy,6,TRUE,0,0,25,Fairy,Mineral,60,Slow,Ordinary,50,50,150,50,150,50,500
704,Goomy,미끄메라,Goomy,Default,Dragon,None,6,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,45,50,35,55,75,40,300
705,Sliggoo,미끄네일,Sliggoo,Default,Dragon,None,6,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,68,75,53,83,113,60,452
705,Sliggoo,미끄네일,Hisuian Sliggoo,Hisuian,Steel,Dragon,8,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,58,75,83,83,113,40,452
706,Goodra,미끄래곤,Goodra,Default,Dragon,None,6,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,90,100,70,110,150,80,600
706,Goodra,미끄래곤,Hisuian Goodra,Hisuian,Steel,Dragon,8,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,80,100,100,110,150,60,600
707,Klefki,클레피,Klefki,Default,Steel,Fairy,6,FALSE,50,50,20,Mineral,,75,Fast,Ordinary,57,80,91,80,87,75,470
708,Phantump,나목령,Phantump,Default,Ghost,Grass,6,FALSE,50,50,20,Grass,Amorphous,120,MediumFast,Ordinary,43,70,48,50,60,38,309
709,Trevenant,대로트,Trevenant,Default,Ghost,Grass,6,FALSE,50,50,20,Grass,Amorphous,60,MediumFast,Ordinary,85,110,76,65,82,56,474
710,Pumpkaboo,호바귀,Pumpkaboo Small,Small,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,120,MediumFast,Ordinary,49,66,70,44,55,51,335
710,Pumpkaboo,호바귀,Pumpkaboo Average,Average,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,120,MediumFast,Ordinary,44,66,70,44,55,56,335
710,Pumpkaboo,호바귀,Pumpkaboo Large,Large,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,120,MediumFast,Ordinary,54,66,70,44,55,46,335
710,Pumpkaboo,호바귀,Pumpkaboo Super,Super,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,120,MediumFast,Ordinary,59,66,70,44,55,41,335
711,Gourgeist,펌킨인,Gourgeist Small,Small,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,60,MediumFast,Ordinary,65,90,122,58,75,84,494
711,Gourgeist,펌킨인,Gourgeist Average,Average,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,60,MediumFast,Ordinary,55,85,122,58,75,99,494
711,Gourgeist,펌킨인,Gourgeist Large,Large,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,60,MediumFast,Ordinary,75,95,122,58,75,69,494
711,Gourgeist,펌킨인,Gourgeist Super,Super,Ghost,Grass,6,FALSE,50,50,20,Amorphous,,60,MediumFast,Ordinary,85,100,122,58,75,54,494
712,Bergmite,꽁어름,Bergmite,Default,Ice,None,6,FALSE,50,50,20,Monster,Mineral,190,MediumFast,Ordinary,55,69,85,32,35,28,304
713,Avalugg,크레베이스,Avalugg,Default,Ice,None,6,FALSE,50,50,20,Monster,Mineral,55,MediumFast,Ordinary,95,117,184,44,46,28,514
713,Avalugg,크레베이스,Hisuian Avalugg,Hisuian,Ice,Rock,8,FALSE,50,50,20,Monster,Mineral,55,MediumFast,Ordinary,95,127,184,34,36,38,514
714,Noibat,음뱃,Noibat,Default,Flying,Dragon,6,FALSE,50,50,20,Flying,Dragon,190,MediumFast,Ordinary,40,30,35,45,40,55,245
715,Noivern,음번,Noivern,Default,Flying,Dragon,6,FALSE,50,50,20,Flying,Dragon,45,MediumFast,Ordinary,85,70,80,97,80,123,535
716,Xerneas,제르네아스,Xerneas,Default,Fairy,None,6,TRUE,0,0,120,Undiscovered,,45,Slow,Legendary,126,131,95,131,98,99,680
717,Yveltal,이벨타르,Yveltal,Default,Dark,Flying,6,TRUE,0,0,120,Undiscovered,,45,Slow,Legendary,126,131,95,131,98,99,680
718,Zygarde,지가르데,Zygarde 50% Form,50%,Dragon,Ground,6,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,108,100,121,81,95,95,600
718,Zygarde,지가르데,Zygarde 10% Form,10%,Dragon,Ground,6,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,54,100,71,61,85,115,486
718,Zygarde,지가르데,Zygarde Complete Form,Complete,Dragon,Ground,6,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,216,100,121,91,95,85,708
719,Diancie,디안시,Diancie,Default,Rock,Fairy,6,TRUE,0,0,25,Undiscovered,,3,Slow,Mythical,50,100,150,100,150,50,600
719,Diancie,디안시,Mega Diancie,Mega,Rock,Fairy,6,TRUE,0,0,25,Undiscovered,,3,Slow,Mythical,50,160,110,160,110,110,700
720,Hoopa,후파,Confined Hoopa,Confined,Psychic,Ghost,6,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,80,110,60,150,130,70,600
720,Hoopa,후파,Unbound Hoopa,Unbound,Psychic,Dark,6,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,80,160,60,170,130,80,680
721,Volcanion,볼케니온,Volcanion,Default,Fire,Water,6,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,80,110,120,130,90,70,600
722,Rowlet,나몰빼미,Rowlet,Default,Grass,Flying,7,FALSE,87.5,12.5,15,Flying,,45,MediumSlow,Ordinary,68,55,55,50,50,42,320
723,Dartrix,빼미스로우,Dartrix,Default,Grass,Flying,7,FALSE,87.5,12.5,15,Flying,,45,MediumSlow,Ordinary,78,75,75,70,70,52,420
724,Decidueye,모크나이퍼,Decidueye,Default,Grass,Ghost,7,FALSE,87.5,12.5,15,Flying,,45,MediumSlow,Ordinary,78,107,75,100,100,70,530
724,Decidueye,모크나이퍼,Hisuian Decidueye,Hisuian,Grass,Fighting,8,FALSE,87.5,12.5,15,Flying,,45,MediumSlow,Ordinary,88,112,80,95,95,60,530
725,Litten,냐오불,Litten,Default,Fire,None,7,FALSE,87.5,12.5,15,Ground,,45,MediumSlow,Ordinary,45,65,40,60,40,70,320
726,Torracat,냐오히트,Torracat,Default,Fire,None,7,FALSE,87.5,12.5,15,Ground,,45,MediumSlow,Ordinary,65,85,50,80,50,90,420
727,Incineroar,어흥염,Incineroar,Default,Fire,Dark,7,FALSE,87.5,12.5,15,Ground,,45,MediumSlow,Ordinary,95,115,90,80,90,60,530
728,Popplio,누리공,Popplio,Default,Water,None,7,FALSE,87.5,12.5,15,Water1,Ground,45,MediumSlow,Ordinary,50,54,54,66,56,40,320
729,Brionne,키요공,Brionne,Default,Water,None,7,FALSE,87.5,12.5,15,Water1,Ground,45,MediumSlow,Ordinary,60,69,69,91,81,50,420
730,Primarina,누리레느,Primarina,Default,Water,Fairy,7,FALSE,87.5,12.5,15,Water1,Ground,45,MediumSlow,Ordinary,80,74,74,126,116,60,530
731,Pikipek,콕코구리,Pikipek,Default,Normal,Flying,7,FALSE,50,50,15,Flying,,255,MediumFast,Ordinary,35,75,30,30,30,65,265
732,Trumbeak,크라파,Trumbeak,Default,Normal,Flying,7,FALSE,50,50,15,Flying,,120,MediumFast,Ordinary,55,85,50,40,50,75,355
733,Toucannon,왕큰부리,Toucannon,Default,Normal,Flying,7,FALSE,50,50,15,Flying,,45,MediumFast,Ordinary,80,120,75,75,75,60,485
734,Yungoos,영구스,Yungoos,Default,Normal,None,7,FALSE,50,50,15,Ground,,255,MediumFast,Ordinary,48,70,30,30,30,45,253
